url,ProductName,MarketerName,Uses,Features,Directions,Safety
https://www.1mg.com/otc/accusure-e9-elastic-elbow-support-medium-otc371693,AccuSure E-9 Elastic Elbow Support,AccuSure Ortho Support,It is used to provide support and stability to an injured elbow.,"It is useful for healing elbow strains and sprains, epicondylitis (tennis elbow) and medial epycondylitis (golfer's elbow), Helpful in post elbow arthroscopy and for pre and post operative elbow conditions, Facilitates protection against further injury",Use as per requirement or as directed by the physician.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid physical damage"
https://www.1mg.com/otc/agom-vatnashak-oil-otc402390,,Agom Sukshma Ayurved Ketan Pvt Ltd,,,,
https://www.1mg.com/otc/longlife-oct-004-abdominal-support-medium-blue-otc490830,,Veridicus Health Care Pvt Ltd,,,,
https://www.1mg.com/otc/dr-med-hinged-knee-support-mcl-right-dr-k0121-xl-grey-otc377512,,A-MI Global Co Ltd,,,,
https://www.1mg.com/otc/amron-xamax-cervical-pillow-otc421691,Amron Xamax Cervical Pillow,Xamax Ergonomics Pvt. Ltd.,It is designed in a manner that keeps the neck in hyperextension position thus helping them get a good night's sleep.,"Helps fight pain and stress associated with cervical, Comes in a universal size, Positions the neck in such a fashion that it ensures good sleep, It is made of PU foam, It maintains thenatural curvature of the neck, It absorbs vibrations",Read the instructions manual for usage directions.,"Read the label carefully before use, Store in a cool and dry place, away from sunlight, Keep away from children"
https://www.1mg.com/otc/urban-platter-chia-seed-oil-otc493785,Urban Platter Chia Seed Oil,IStoreDirect Trading Pvt Ltd,,"Chia Seed Oil, It helps to relieve dry skin, Chia seed oil is rich in the omega-3 fatty acid ALA and omega-6 fatty acid linoleic acid, It is rich in various fatty acids that can penetrate the hair shaft to seal in moisture, It promotes shiny hair, It may improve heart and brain health",Use as directed on the label or as suggested by health care professionals.,"Store in a cool and dry place away from direct sunlight, Read the label carefully, Keep out of reach of children"
https://www.1mg.com/otc/gynoveda-muscle-joint-pain-relief-mayahi-ointement-25gm-each-otc745635,Gynoveda Muscle & Joint Pain Relief Mayahi Ointment,Gynoveda Femtech Private Limited,,"Dashmool (includes ten herbs oil), Eucalyptus, Peppermint, Nirgundi, Shallaki, Gandhpura, Pain Relief:May help in managing muscle and joint discomfort, cramps, and stiffness, Anti-inflammatory:Eucalyptus oil may aid in reducing swelling due to its anti-inflammatory properties, Cooling Effect:Peppermint oil may support improved blood circulation, offering a cooling and calming sensation, Muscle Relaxation:Infusion of 15 herbs may help in managing various muscle pain and discomfort, Supports Flexibility:Supports managing blood flow to minimise stiffness and promote muscle flexibility, 25 gm, Ointment","Apply generously to the affected area, Gently massage in circular motions for a few seconds, For best results, use twice daily or as directed by a healthcare provider","Read the label carefully before use, Store in a cool, dry place away from sunlight, Keep out of reach of children, Use under medical supervision, Do not exceed the recommended dosage"
https://www.1mg.com/otc/witzion-xxxl-grey-lumbo-sacral-back-support-belt-otc513869,Witzion Lumbo Sacral Back Support Belt,Witzion,It is used to provide support to the lower spine area and also helps in reducing the back pain.,,Use as directed in the manual.,"Read the label carefully before use, Keep out of reach of children, Avoid any physical damage"
https://www.1mg.com/otc/axe-brand-universal-oil-otc856842,Axe Brand Universal Oil,LKF Medical,,"Nilgiri ka tel, Pudhina ka phool, Karpoor tel, Gandhapura tel, The oil can help provide relief from a blocked nose, It may soothe insect bites, It might alleviate muscular pain and stomach pain, It can be useful for soothing cold and giddiness","Apply a few drops to the affected area and massage gently, For stuffy nose: Apply 2-3 drops to a handkerchief or tissue paper and inhale deeply, For relief of flatulence and stomach discomfort: Apply the oil to the navel region and cover with a hot towel. Repeat the hot towel application whenever necessary","Read the label carefully before use, Store in a cool and dry place, Keep out of reach of children, This product is not to be used in infants under 2 years old"
https://www.1mg.com/otc/dominion-care-acupressure-vaccum-cupping-kit-otc495814,,Kapil Plastic Mould,,,,
https://www.1mg.com/otc/aroma-treasures-calendula-infused-vegetable-oil-otc485127,,Aroma Treasures Pvt Ltd,,,,
https://www.1mg.com/otc/mgrm-hard-collar-0112-large-otc390524,,MGRM Medicare Ltd.,,,,
https://www.1mg.com/otc/bach-flower-mix-36-chronic-pain-in-joints-muscles-drop-otc426827,,The Bach Flower Mix,,,,
https://www.1mg.com/otc/wellon-elastic-elbow-support-wb-07-small-otc387553,,Mana Medical,,,,
https://www.1mg.com/otc/dr-med-posture-control-shoulder-brace-xl-beige-otc377463,,A-MI Global Co Ltd,,,,
https://www.1mg.com/otc/genugrip-knee-brace-large-right-otc392372,,Dynamic Techno Medicals Pvt. Ltd.,,,,
https://www.1mg.com/otc/moov-100-ayurvedic-pain-relief-spray-for-back-pain-joint-pain-knee-pain-muscle-pain-otc297781,,Reckitt Benckiser Healthcare Pvt. Ltd.,,,,
https://www.1mg.com/otc/vetory-nano-gel-otc345344,,Hetero Drugs Ltd,,,,
https://www.1mg.com/otc/amron-xamax-arm-sling-small-otc421713,,Xamax Ergonomics Pvt. Ltd.,,,,
https://www.1mg.com/otc/opq-executive-metal-cap-hot-water-bag-with-cover-otc801585,OPQ Executive Metal Cap Hot Water Bag with Cover,Krishna Waterproof,It helps manage pain through heat therapy.,"This hot water bag is made of leakage-proof thick and sturdy material, It helps provide relief from muscular and menstrual pain, It is easily portable and convenient to handle, This hot water bag provides heat therapy and lasts for a long time",As directed in the instruction manual.,"Read the label carefully, Avoid extreme heat"
https://www.1mg.com/otc/remortho-oil-otc654065,Remortho Oil,Remalthea Pharmaceuticals Private Limited,,"Wintergreen oil, Tarpin oil, Camphor, The oil has analgesic properties that help to relieve joint pain, back pain, neck pain, knee pain and muscular pain, It helps to reduce swelling and soothes inflammation around the affected area, The ingredients help to alleviate tissue discomfort and relax muscles, It is ideal for relieving cramps and muscle tension",Take a generous amount of oil and apply it to the affected area,"Keep out of reach of children, Store in a cool and dry place, For external usage only, Read the label before use"
https://www.1mg.com/otc/jodayu-oil-otc623350,Jodayu Oil,Sonshree Ved,,"Devdaru oil, Sarsav oil, Wintergreen oil, It heals muscle pain and improves the absorption of vitamin D in the body, It helps control spondylitis and arthritis, It helps in the prevention of pains, including rheumatic disorders, neck pain, back pain and osteoporosis, It is enriched with ingredients that enhance blood circulation in the body, It keeps the bones strong and helps to relieve muscular pain, Genheal oil helps to make the bone stronger and supports natural function",Use as directed by the physician,"Keep away from direct sunlight, Store in a cool and dry place, Read the label carefully before use, Keep away from the reach of children"
https://www.1mg.com/otc/sharangdhar-peedahar-lep-otc540485,Sharangdhar Peedahar Lep,Sharangdhar Pharmaceuticals Pvt Ltd,,"Multani mati, Kapoor, Nilgiri oil, Navsagar (Ammonium chloride), Daruharidra (Berberis austata), Raktachandan (Pterocarpus santalinus), Vekhanda (Acorus calamus), Shunthi (Zingiber officinale), Kalabol (Aloe indica), Guggul, This formulation can provide relief from swelling and sprain of joints, It may provide relief by reducing inflammation and pain, It can be effective against sprains, swelling and internal swelling of organs, This lep can be effective in dealing with spondylitis and cramps","Mix one or two spoons of the powder with water or milk and apply it to the affected area, Allow it to dry so that the skin absorbs the medicinal elements from the lep and works as a pain reliever","Read the label carefully before use, Do not exceed the recommended dosage, Store in a cool and dry place away from direct sunlight, Keep out of reach of children"
https://www.1mg.com/otc/vissco-3d-ankle-support-stretchable-ankle-support-for-injured-ankles-arthritic-pain-swelling-xl-otc448809,Vissco 2709 Pro 3D Ankle Support,Vissco Rehabilitation Aids Pvt. Ltd.,Primarily used to gain relief from inflammatory conditions of the ankle joints which cause great pain and swelling.,"It relieves arthritic pains and keeps joints and muscle flexible, Its rubber ring helps guide the patella position, Provides better support to the knees for side to side movement and even during normal walking, Proper use of this product protects the knees and joints from any injury causing incident",Read the instruction manual for detailed use or as directed by the physician.,"Read the instruction manual carefully before use, Keep out of the reach of children, Do not wash or bleach"
https://www.1mg.com/otc/presens-otc310-thigh-length-anti-embolism-medical-compression-stocking-xxl-white-otc569761,,Presens Healthcare,,,,
https://www.1mg.com/otc/bjain-rhus-toxicodendron-dilution-1000-ch-otc701494,Bjain Rhus Toxicodendron Dilution,Bjain Pharmaceuticals Pvt. Ltd.,,,Take 3-5 drops of the dilution in 1 teaspoon of water twice a day or as directed by the physician.,
https://www.1mg.com/otc/vandelay-magic-mate-body-massager-matte-black-otc668392,Vandelay Magic Mate Body Massager Pink,SFT Technologies Pvt Ltd,It is used to relax the body after a long and tiring day.,"28 vibration modes and 8 speeds and is easy to tailor to the body's needs, Product Dimensions : ‎ 4.5 x 4.5 x 14 cm; 0.14 g, Easy to hold with medical-grade silicon and is a skin-friendly massager, It is non-toxic, water-resistant and easy to clean, Comes with a bendable head for full body use, 360° massager head rotation, Great for back, shoulder, neck, feet making it very relaxing and comfortable, Long-life battery and quick charging, Cordless use with a rechargeable USB cable, Can be charged via laptop, power bank, adaptor and car charger, Comes with a convenient carry bag, The massager is a portable product that is quiet and lightweight with vibrant colours",Use as directed.,"Read the label carefully before use, Store in a cool and dry place away from direct sunlight, Keep out of reach of the children, Avoid exposing the charging point to water"
https://www.1mg.com/otc/tynor-a04-l.s-belt-lumbopore-xl-otc345449,Tynor A04 L.S Belt Lumbopore,Tynor Orthotics Pvt. Ltd.,This device is used to provide support and stabilisation to the lumbo-sacral region,"Pre-Shaped Semi-Rigid Splints:Helps provide anatomical support while easing muscular stress and offering firm immobilisation, Double-Pull Mechanism:Enhances compression and ensures a secure grip for better support, Broad Hook-Loop Panel:Allows easy application and removal while providing adjustable tightness for a customised fit, Spacer Fabric Cushioning:Designed with breathable fabric to allow better air circulation and comfort, even in a thin cross-section, Ergonomic Fit:Designed to conform to body contours for a snug and comfortable fit without restricting movement, High Durability:Made from high-quality material for extended use without losing elasticity or structure, Available in Multiple Sizes:Provides a range of size options for a customised fit, measured around the navel for accuracy","Measure the waist circumference around the navel before selecting a size, Position the belt around the lower back and secure it with the hook-loop panel, Adjust the double-pull straps to achieve the desired level of compression, Ensure a snug but comfortable fit for effective support","Read the label carefully before use, Store in a cool, dry place away from direct sunlight, Avoid excessive tightening to maintain proper blood circulation, Keep out of reach of children"
https://www.1mg.com/otc/medtrix-varicose-vein-stocking-large-beige-premium-otc503787,Medtrix Varicose Vein Stocking,Medtrix,The product is primarily used in relieving post-surgical pain and pain due to varicose veins and restricted blood circulation.,"It helps to stop varicose veins from getting worse, The product provides consistent pressure to the legs, It helps to alleviate pain and reduce pain and discomfort, The product aims to offer compression and support, It assists in improving the blood circulation",Use as per requirement or as directed by the physician.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid physical damage"
https://www.1mg.com/otc/tynor-i69-medical-compression-stocking-mid-thigh-class-1-medium-otc345879,Tynor I-69 Medical Compression Stocking Mid Thigh Class 1,Tynor Orthotics Pvt. Ltd.,It is primarily used to provide relief in all forms of venous disease including blood pools or congests in legs.,"It is high quality, dermophillic, strong with long functional life, Gives effective and graduated compression, Anatomical shape ensures, snug fitting and optimal grip, Top silicone lined band ensures no slippage, Open toe design reduces wear and tear and is easy to wear, Available in different compression classes, ensures effective blood evacuation, Available sizes: S (14.6""-16.9""), M (16.5""-18.9""), L (18.5""-20.9""), XL (20.5""-22.8"")",Use as per requirement or as directed by the physician.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid physical damage"
https://www.1mg.com/otc/amron-xamax-ls-belt-regular-xxl-otc421608,,Xamax Ergonomics Pvt. Ltd.,,,,
https://www.1mg.com/otc/bjain-agaricus-muscarius-dilution-12-ch-otc429352,Bjain Agaricus Muscarius Dilution,Bjain Pharmaceuticals Pvt. Ltd.,,,Bjain Agaricus Muscarius Dilution should be taken 3-5 drops in 1 teaspoon of water three times a day or as directed by the physician.,
https://www.1mg.com/otc/dr-med-elbow-sleeve-soft-compression-dr-e010-large-beige-otc377595,Dr MED Elbow Soft Compression DR-E010,A-MI Global Co Ltd,"Elbow mild sprain and strain, Elbow slight injuries and trauma, Elbow tendonitis, Bursitis and osteoarthritis",,Read the user manual carefully,"Read the label carefully before use, Keep out of the reach of children"
https://www.1mg.com/otc/genugrip-knee-brace-medium-left-otc392377,,Dynamic Techno Medicals Pvt. Ltd.,,,,
https://www.1mg.com/otc/medtrix-compression-neoprene-shoulder-brace-black-left-otc503758,,Medtrix,,,,
https://www.1mg.com/otc/sleepsia-medium-contour-gel-infused-pillow-blue-star-fabric-otc504628,,Sleepsia India Pvt Ltd,,,,
https://www.1mg.com/otc/surgicare-shoppie-deluxe-ice-bag-otc400339,Surgicare Shoppie Ice Bag Deluxe for Cool Therapy,Surgicare Shoppie,"It is used to provide perfect cold therapy for strained and tired muscles caused by sports activities, back pain, etc.","Has a leak-proof design, Affordable and improved cost performance, Soft fibre provides comfort and full coverage to the injured area, Has a small and compact design",Use as per requirement or as directed by the physician.,"Read the label carefully before use, Keep out of the reach of children"
https://www.1mg.com/otc/healthgenie-wrist-brace-with-thumb-support-beige-otc399637,,Healthgenie India Pvt Ltd,,,,
https://www.1mg.com/otc/biofreeze-professional-menthol-pain-relief-gel-otc570119,,Isha Surgical,,,,
https://www.1mg.com/otc/amron-xamax-knee-cap-xxxl-otc421663,,Xamax Ergonomics Pvt. Ltd.,,,,
https://www.1mg.com/otc/deemark-ortho-balm-premium-50gm-each-otc945325,Deemark Ortho Balm Premium,Deemark Health Care Pvt Ltd,,"Tail Parna Tail, Tejovathi, Tejpatta, Sati, Karpura, Pudina, Gandhpura, White Petroleum Jelly",Apply the balm 3-4 times a day with a light massage,
https://www.1mg.com/otc/amron-xamax-elbow-cap-xxl-otc421745,,Xamax Ergonomics Pvt. Ltd.,,,,
https://www.1mg.com/otc/runtej-red-balm-otc517014,Runtej Red Balm,Parsham Group,,"Refer to the label., Can help ease stiffness and muscular pain and backache, May aid in reducing inflammation and soreness, Gets absorbed into the skin easily",Apply the required amount to the affected area.,"Read the label carefully before use, Store in a cool and dry place, Keep out of reach of children"
https://www.1mg.com/otc/biomedison-care4u-lidocaine-patch-otc756677,,Biomedison,,,,
https://www.1mg.com/otc/whit-care-capsule-otc246174,,Mark India,,,,
https://www.1mg.com/otc/vissco-core-0701-knee-brace-xxl-otc507647,Vissco Core 0701 Knee Brace,Vissco Rehabilitation Aids Pvt. Ltd.,It is used to provide support to knee joint and ligaments.,,"Place the brace on your leg from behind the knee, Attach the two velcro straps on from the front, adjusting the fit according to your comfort, Then take the large elastic band over the knee, stretch and attach with Velcro","Read the label carefully before use, Keep out of reach of children, Keep away from physical damage, Hand wash with mild detergent, do not dry clean, iron and bleach the product"
https://www.1mg.com/otc/wellon-stockinette-roll-3inches-20m-otc387743,Wellon Stockinette Roll 3 inches*20m:,Mana Medical,"It is commonly used in orthopaedic, sports, and rehabilitation settings.",,Use as directed by the healthcare professional.,"Store in a clean and dry place, Keep out of reach of children"
https://www.1mg.com/otc/vissco-2710-pro-3d-ankle-support-with-gel-padding-medium-otc448833,Vissco 2710 Pro 3D Ankle Support with Gel Padding,Vissco Rehabilitation Aids Pvt. Ltd.,"It is used to facilitate relief from discomfort in case of plantar fasciitis, joint pain, sprains, swelling, tendonitis, muscle weakness.",,Use as per requirement or as directed by the physician.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid physical damage"
https://www.1mg.com/otc/deve-herbes-pure-emu-dromaius-novaehollandiae-oil-otc396567,Deve Herbes Pure Emu Oil,Deve Herbes,,"Pure Emu Oil (Dromaius novaehollandiae), Contains a deep penetrating ability to effectively nourish the scalp and make your hair smooth and glossy, Helps in reactivation of thinning hair follicles, which allows for better hair growth, Considered to be a great skin cell regenerator and improves ageing skin, Moisturizes and replenishes dry or irritated skin on the face, hands and body, Known to improve the appearance of scars, burns, stretch marks, sun damage, and damaged skin after surgery, acne and injuries., Can helps in reducing inflammation, joint pain, stiffness and bruising",Read the label for instructions or as directed by the physician.,"Read the label carefully for usage instructions, For external use only, Keep out of reach of the children, Use under medical supervision, Store in a cool and dry place away from direct sunlight and moisture"
https://www.1mg.com/otc/amron-xamax-elbow-cap-large-otc421739,,Xamax Ergonomics Pvt. Ltd.,,,,
https://www.1mg.com/otc/arifnac-gel-otc446210,,Arika Healthcare,,,,
https://www.1mg.com/otc/longlife-oct-007-ankle-support-small-skin-colour-otc490866,Longlife OCT 007 Ankle Support,Veridicus Health Care Pvt Ltd,It is used to provide optimal comfort and a great fit to help reduce ankle pain.,,Apply the anklet in a way it comes exactly in the right position on the heel and then wrap the elastic in such a way that it is comfortable to wear.,"Read the label carefully before use, Keep out of reach of children, Keep away from physical damage"
https://www.1mg.com/otc/dr.-reckeweg-thymolum-dilution-6-ch-otc375417,Dr. Reckeweg Thymolum Dilution,Dr Reckeweg & Co,,"Thymolum (Thyme oil) 200 CH, May assist in managing symptoms of infections, May help alleviate digestive issues such as bloating and indigestion, Could provide relief from respiratory conditions like cough and congestion, May boost the immune system, May reduce inflammation and pain, Supports overall health and well-being, 11 ml",,"Individual responses may vary, Keep out of reach of children, Store in a cool, dry place away from direct sunlight, If symptoms persist or worsen, discontinue use and seek medical attention, Consult with a healthcare provider before use, especially if you are pregnant, nursing, or taking other medications"
https://www.1mg.com/otc/swasthya-sankul-organic-peeda-kashmak-oil-otc916172,Swasthya Sankul Organic Peeda Kashmak Oil(8ml Each),Tarus Pharmaceutical,,"Ajwain, camphor, eucalyptus, wintergreen and turmeric oils., Ajwain relaxes the uterine muscles and reduces menstrual cramps, Eucalyptus oil soothes and relaxes the muscles and helps in cold, Wintergreen oil relieves pain, inflammation, and headaches, Turmeric is known for its anti-inflammatory and antiseptic properties, Camphor helps deal with the pain in the joints",,"Read the label carefully before use, Keep out of reach of children, Maintain hygiene"
https://www.1mg.com/otc/mesmara-cedarwood-cedrus-deodara-essential-oil-otc481255,Mesamara Cedar wood Essential Oil,Siva Sri Retail,,"100%, therapeutic grade cedar wood essential oil - no fillers, additives, bases or carriers added, Woody and warm fragrance, Acts as a natural deodorizer, Promotes a relaxed environment when used aromatically, Treats acne, Natural insect repellant, Prevents hair loss, Reduces pain and has anti-inflammatory properties, Helps reduce fungal infection, Enriched with trace elements","Diffuse after a stressful day to relax the mind and body, Use with a carrier oil in massage therapy, Add 1-2 drops to facial toner or moisturizer for added clarifying properties, Inhale directly or diffuse to promote healthy respiratory function","For external use only, Keep out of reach of children, Avoid Contact with eyes, Do not use on sensitive or damaged skin, Do not use undiluted on skin, Avoid using, if pregnant"
https://www.1mg.com/otc/averdynm-herbals-mahanarayana-thailam-oil-otc490250,Averdynm Herbals Mahanarayana Thailam Oil,Averdynm Herbals Pvt Ltd,,"Haldi, Manjeet, Devdaru, This formulation provides relief from acute body pain, It helps rejuvenate the muscles and the joints, This oil reduces the effects of swelling and inflammation, It comes with a refreshing spell and removes fatigue and weakness from the body",As directed by the healthcare practitioner.,"Read the label carefully, Store in a cool, dry place, Keep out of reach of children"
https://www.1mg.com/otc/mgrm-hard-collar-0112-small-otc390526,,MGRM Medicare Ltd.,,,,
https://www.1mg.com/otc/dr.-reckeweg-magnesium-muriaticum-dilution-10m-ch-otc374492,Dr. Reckeweg Magnesium Muriaticum Dilution,Dr Reckeweg & Co,,"Magnesium Muriaticum, 11 ml, Liquid drops, The dilution helps manage infections and enlargement of the liver, It provides relief from chronic headaches and blocked nose, It helps in addressing diarrhoea and indigestion, It addresses constipation issues, It is useful for menstrual complaints in females, It helps reduce bloating and hemorrhoids",,"Do not exceed the recommended dosage, Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of children, Avoid any strong smell in the mouth such as coffee, onion, hing, mint, camphor, garlic etc. while taking the medicine, Keep at least half an hour gap between food/drink/ any other medicines and allopathic medicine"
https://www.1mg.com/otc/medtrix-surgical-shoe-cast-orthopedic-boot-large-beige-otc503539,,Medtrix,,,,
https://www.1mg.com/otc/comprezon-cotton-varicose-vein-stockings-class-2-below-knee-1-pair-large-beige-otc390223,Comprezon Cotton Varicose Vein Stockings Class 2 Below Knee (1 Pair),Dynamic Techno Medicals Pvt. Ltd.,It is specially designed to help increase the bloodflow to capillaries in order to prevent venous disorders.,,,"Read the manual carefully before use, Keep out of reach of the children, Store in a cool and dry place"
https://www.1mg.com/otc/mgrm-knee-cap-0703-xxl-otc390602,,MGRM Medicare Ltd.,,,,
https://www.1mg.com/otc/aktive-support-knee-unisex-500-large-otc355026,,Beckcem Drug International Pvt. Ltd.,,,,
https://www.1mg.com/otc/lenvitz-universal-gel-pillow-mini-otc399024,Lenvitz Universal Gel Pillow,Lenvitz Medical Solutions Pvt Ltd,It is used to protect the patient during surgery.,,Use as per requirement or as directed by the physician.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid physical damage"
https://www.1mg.com/otc/boldfit-ice-bags-for-pain-relief-12inch-blue-star-otc744416,Boldfit Ice Bags For Pain Relief 12inch Blue Star,Sasvat Omnicare Pvt Ltd,It is used to treat sore muscles and other knee or joint pains.,,"Pour water and ice cubes., Remove air from the bag., Press the ice bag on the pain area., Relax the ice bag on the injury area with an ice wrap.","Read the label carefully before use, Store in a cool and dry place away from direct sunlight, Keep out of reach of children"
https://www.1mg.com/otc/kesri-marham-prompt-relief-from-pain-40gm-each-otc725429,Kesri Marham Prompt Relief from Pain,B.C. Hasaram & Sons,,"Mentha Piperita, Carum Copticum, Cinnamomum Camphora, Gaultheria Fragrantissima, Syzygium Aromaticum, Cinnamomum Zeylanicum, Myristica Fragrans, Capsicum Annum, Eucalyptus Globules, Base, Approved Natural Colours, This marham can help in managing pain like headaches and joint and back pain, This marham can be rubbed on the affected area to reduce the pain, Regular use may help in managing body pain, neck and shoulder pain, muscle pain, backache and inflammation, It can help in managing cold, stuffy nose and stomach pain",Use as directed on the label or as advised by the physician.,"Store in a cool and dry place, Read the label carefully before use, Keep out of reach of children"
https://www.1mg.com/otc/vissco-0629-dynamic-cock-up-splint-left-with-finger-extension-universal-otc344540,Vissco 0629 Dynamic Cock UP Splint-Left with Finger Extension Universal,Vissco Rehabilitation Aids Pvt. Ltd.,It is used to mobilise fingers and wrists. It is useful for physiotherapy after extensor tendon repair.,"It maintains the wrist in a resting position to relieve pain and strengthen muscles, Ideal for sprains, post-fracture, micro trauma and arthritis, Unique spring mechanism that provides the perfect angle for flexion and extension, The product fits both limbs, It is made with skin-friendly cloth, It is available in a universal size that can be worn by all",Use as directed on the label,"Read the label carefully before use, Store in a cool and dry place, away from sunlight, Keep out of reach of children, Wipe clean with a damp cloth"
https://www.1mg.com/otc/genugrip-knee-brace-xxl-right-otc392375,,Dynamic Techno Medicals Pvt. Ltd.,,,,
https://www.1mg.com/otc/longlife-oct-004-abdominal-support-large-blue-otc490831,,Veridicus Health Care Pvt Ltd,,,,
https://www.1mg.com/otc/farflam-gel-otc444077,,Cosset Pharmaceuticals Pvt Ltd,,,,
https://www.1mg.com/otc/rexo-comfiseat-otc493630,Rexo Comfiseat,Rexo Products,It provides comfort to patients suffering from piles.,"This seat is soothing and prevents sores and wounds, The top of the cushion is ergonomically designed to make life easier and more comfortable, It provides comfort to patients suffering from piles",As directed in the product manual.,"Read the label carefully, Store in a cool, dry place, Maintain hygiene"
https://www.1mg.com/otc/sbs-arthodhan-vati-otc526020,SBS Arthodhan Vati,SBS Herbal Pvt Ltd,,"Ajwain, Giloy, Chitrak, It is beneficial for joint health and reduces joint pain and swelling, It contains that has anti-inflammatory properties and alleviates joint pain and inflammation, It may help prevent cartilage loss and assist in managing rheumatoid arthritis and osteoarthritis, It also has potent antioxidant and anti-inflammatory properties and helps reduce inflammation",Use as directed on the label or as advised by your healthcare provider.,"Read the label carefully before use, Store in a cool and dry place away from direct sunlight, Keep out of reach of children"
https://www.1mg.com/otc/jointflex-pain-relief-cream-90gm-each-otc625811,Joint Flex Pain Cream,Strides Consumer Pvt Ltd,,"Glucosamine, Chondoitrin, JointFlex gives you immediate and long-lasting relief from joint pain helping you actively keep up with your everyday tasks, JointFlex is the most preferred joint pain relief brand in the USA and is trusted to provide joint care by bringing instant relief from joint pain and keeping them healthy, The special formula with Glucosamine and Chondroitin, which are well-known as joint-specific treatment ingredients, helps you immediately get rid of joint pain and brings respite from joint degeneration caused by conditions like arthritis, Its targeted, deep-penetration technology enables the quick absorption of the key ingredients to provide immediate pain relief, essential lubrication and flexibility, giving you healthier joints with continuous use, It reduces and helps cure pain in all main joints – elbows, shoulders, back, ankle, hands, wrist, neck, foot, and knees.","Clean, rinse and dry the skin prior to application. Apply 3-4 times a day generously to painful joints and muscles, gently massaging until the pain relief cream disappear.","Read the label carefully before use, Use under medical supervision, Store in a cool and dry place away from direct sunlight, Keep away from children, For external use only"
https://www.1mg.com/otc/myolaxin-d-gel-otc210431,,Geno Pharmaceuticals Ltd,,,,
https://www.1mg.com/otc/inaari-comfort-roll-on-oil-for-menstrual-cramps-otc841337,Inaari Comfort Roll On Oil for Menstrual Cramps,Inaari Life Pvt Ltd,,"Peppermint oil, Hibiscus flower, Davana oil, Lavender oil, Davana oil can help relieve period cramps and nausea, Peppermint oil has cooling properties that help energise and combat fatigue, Hibiscus oil can help with PMS symptoms, Lavender oil has calming properties and helps reduce fluid retention","Apply 2-3 times a day, In case of severe pain, apply every 3 hours, Apply on the affected areas with gentle strokes","Read the label carefully before use, Store in a cool and dry place, away from sunlight, Keep out of reach of children"
https://www.1mg.com/otc/lifelong-llm126-electric-portable-face-cleanser-and-massager-brush-with-4-brush-heads-otc530445,Lifelong LLM126 Electric Portable Face Cleanser and Massager Brush with 4 Brush Heads,Lifelong Online Retail Pvt Ltd,,"Removes dirt and helps in preventing pimples, Useful in removing sebum, Effectively removes makeup and reduces roughness of pores, Aids in removing sebum from the skin, It is cordless and easy to use and operates on 4 AA batteries, Equipped with 4 interchangeable heads for scrubbing, cleansing, massaging and exfoliating skin","Remove the bottom of the handle to open the battery compartment., Insert 4 x AA batteries according to the polarity markings indicated in the battery compartment., Replace the battery compartment cover and ensure it is clipped in firmly., Choose any one massage head from 4, Place the desired attachment on the cleanser machine, apply your favourite facial soaps, cleansers or moisturiser and switch the appliance on, When the product is not in use, remove the batteries and store in a dry place, out of the reach of children","Read the label carefully before use, Keep away from children, Dry clean the massage heads after usage, Avoid contact with water, Protect from physical damage, Store in a cool and dry place"
https://www.1mg.com/otc/witzion-varicose-vein-stocking-medium-beige-eco-otc514856,,Witzion,,,,
https://www.1mg.com/otc/wellon-pas03-universal-shoulder-immobilizer-small-otc387687,Wellon Universal Shoulder Immobilizer PAS-03,Mana Medical,"It is used to provide support and prevent unwanted movement of shoulder, It helps in fast recovery during shoulder injury","It is made from 3 layered PUF fused fabric that offers softness and comfort, It offers immobilization during for ensuring faster recovery, It comprises of straps that cover both shoulder and back for even weight distribution and comfort, The arm restraint band is fastened with Velcro to the hand, Type of Product: Shoulder Immobilizer, Brand: Universal Shoulder Immobilizer, Model: PAS-03, Size: 32-36 inch",As directed on the manual.,"Read the manual carefully before use, For external use only, Hand wash using mild liquid detergent, Air dry away from heat and sunlight, Do not bleach, iron or dry-clean"
https://www.1mg.com/otc/medtrix-hinged-knee-cap-xxxl-beige-eco-otc503703,,Medtrix,,,,
https://www.1mg.com/otc/dr-med-ankle-support-dr-a002-xxl-blue-otc377582,,A-MI Global Co Ltd,,,,
https://www.1mg.com/otc/comprezon-classic-varicose-vein-stockings-class-2-mid-thigh-1-pair-xxl-beige-otc390184,Comprezon Classic Varicose Vein Stockings Class 2 Mid Thigh (1 Pair),Dynamic Techno Medicals Pvt. Ltd.,Boost flow of blood back from legs to heart. Prevents the pooling of blood in the legs which is the main cause of varicose veins,,As described by your physician,
https://www.1mg.com/otc/mgrm-abdominal-belt-0603-medium-otc390459,,MGRM Medicare Ltd.,,,,
