url,ProductName,MarketerName,Uses,Features,Directions,Safety
https://www.1mg.com/otc/mgrm-arm-sling-pouch-deluxe-0206-small-otc390484,MGRM Arm Sling Pouch Deluxe 0206 Medium,MGRM Medicare Ltd.,"Provide good support to the arm or shoulder in case of closed or surgical management of strain, sprain and fractures.","A high-quality foam fused fabric envelope for the arm provides good comfortable support and improves patient compliance, Non-stretching strap helps to reduce pressure and evenly distribute the weight of the affected arm over the other shoulder, An adjustable, broad shoulder pad further reduces pressure on neck and shoulder regions, Simple velcro closure using plastic buckles, A special thumb loop is provided inside the fabric envelope for 'parking' the hand when desired, Product Care:Hand wash using cold water and mild soap. Air dry in the shade. Do not brush hard. Do not squeeze. No machine wash","Position the lower arm (across the chest with the elbow joint bent at 90 degrees) inside the envelope, Bring the strap along the backside and over the other shoulder, Adjust the position of the shoulder pad around the neck as necessary, Insert the strap through both plastic buckles of the envelope, Use velcro closure in the strap for secured fit","Read the user manual carefully, Keep away from children, Keep in a cool and dry place away from direct heat, Avoid any physical damage"
https://www.1mg.com/otc/acemo-gel-otc458098,,Halcyon Drugs,,,,
https://www.1mg.com/otc/coronation-hot-water-bottle-super-deluxe-super-otc337226,Coronation Hot Water Bottle (Super Deluxe Super),Enkay Brand Distribution Pvt Ltd,The hot water bottle is used as a natural body warmer in winter and for heat therapy.,"Soft rubber provides comfort and full coverage to the injured area, Provides quick relief from muscular, joint, and menstrual pain, Small and compact design makes it handy and easy to carry, Can be used as a bed warmer","Do not use boiling water when filling the bottle, Fill the bottle to a maximum of two-thirds capacities, Check the bottle for any leakage by holding the bottle in an upside-down position, Expel air by lowering carefully on a flat surface until water appears at the opening, Screw the cap tightly to ensure that there is no leakage","Never fill the bottle with boiling water, Read the label carefully before use, Keep out of reach of the children, Store in a cool and dry place"
https://www.1mg.com/otc/dominion-care-combo-pack-of-accu-paduka-accupressure-massage-slipper-and-infra-morning-walker-otc516247,Dominion Care Combo Pack of Accu Paduka Accupressure Massage Slipper and Infra Morning Walker,Kapil Plastic Mould,,,Use as per requirement or as directed by the physician.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid physical damage"
https://www.1mg.com/otc/samson-ls0412-back-rest-moulded-foam-universal-grey-and-black-otc487777,Samson LS0412 Back Rest (Moulded Foam),Samson Scientifics & Surgicals,"It is placed on the car seat, chair, bed or floor etc. to maintain a natural low back curve, supporting and holding the body, enhancing comfort and relieving the anterior pressure on the vertebras.","It is suitable for placing on the car seat, chair, bed or floor, Designed to maintain the natural low back curve, the side supports hold the body enhancing comfort and helping relieve the anterior pressure on the vertebras, Features high resilience promoting better cushioning and high density gives longer functional life, The velcro fitted strap allows height adjustments and the smart cover is removable and washable",Read the user manual for usage instructions.,"Read the user manual carefully before use, Keep out of the reach of children, Store in a cool dry place away from direct sunlight"
https://www.1mg.com/otc/lp-668-elbow-sleeve-single-medium-blue-otc331255,LP #668 Elbow Sleeve,LP Support,Elbow Sleeve is recommended for tennis and golf elbow.,,Use as recommended by the health-care professional.,"Read the label carefully before use, Keep out of reach of the children, Hand wash and air dry at room temperature"
https://www.1mg.com/otc/amron-xamax-knee-cap-xl-otc421659,,Xamax Ergonomics Pvt. Ltd.,,,,
https://www.1mg.com/otc/dr.-ethix-s-pain-balm-otc559073,,Ethix Industries Inc,,,,
https://www.1mg.com/otc/tynor-b03-cervical-collar-hard-adjustable-medium-otc345483,Tynor B-03 Cervical Collar Hard Adjustable,Tynor Orthotics Pvt. Ltd.,Recommended where a rigid immobilization of the cervical region is required.,"It has better cushioning thus provides better comfort, It has a long functional life, Made up of fabric that provides better ventilation, It ensures rigid support, It is used to improve aesthetics, It is Latex free",Use as per requirement or as directed by the physician.,"Read the label carefully before use, Keep out of the reach of children, Store in a cool and dry place"
https://www.1mg.com/otc/mgrm-wrist-cock-up-splint-0307-medium-left-otc390716,MGRM Wrist & Cock Up Splint 0307,MGRM Medicare Ltd.,It is mainly used to support and grip your wrist and arm.,"It is a pre-shaped mouldable splint made of light metal that maintains dorsiflexion, It is made of high-quality, coated fabric with a foam pad and sweat-absorbing lining for comfortable support, It is specially designed for the right and left arms, It has a hole for thumb insertion and easy splint movement","First, select the proper size for your wrist. Then insert the thumb of the injured hand into the hole and lock your wrist with the velcro loops.","Keep out of reach of the children, It should not be machine washed, It must not be brushed hard, It should not be squeezed"
https://www.1mg.com/otc/witzion-hinge-knee-cap-xxl-beige-otc514116,,Witzion,,,,
https://www.1mg.com/otc/azah-pain-relieving-personal-massager-otc818868,Azah Pain-Relieving Personal Massager,Azah,It helps to relieve pain and relax.,"Skin-friendly medical grade material: The Azah massager is delicate and loves your skin. It is made with medical-grade material that’s extra smooth, tender and easy to clean, Effective pain relief: Use it anywhere on your body as the vibrations increase blood flow and help in relaxing tense muscles on your back, legs, arms, neck, and feet, Water resistant: Unwind after work with your partner, the Azah personal body massager, for a relaxing massage experience, Multiple massage modes: Switch gears for the right massage; multiple vibration levels and modes ensure that you get the right thrust for effective pain relief, Super silent: Your body massage experience is your domain. Azah massager glides gently and quietly, Vibration patterns: Interesting patterns rub and vibrate at just the right pressure points for effective pain relief and relaxation, Rechargeable: Fast charging, the massager lasts more than 2 hours for an uninterrupted experience",Rub the concerned area with the right pressure points.,"Read the label carefully before use, Store in a cool and dry place, away from sunlight, Keep out of reach of children"
https://www.1mg.com/otc/jsb-hf114-massage-gun-electric-percussion-deep-tissue-cordless-full-body-massager-otc848022,JSB HF114 Massage Gun Electric Percussion Deep Tissue Cordless Full Body Massager,JSB Healthcare,,"Provides deep tissue massage and pain relief, Different massage heads target different muscle groups, Cordless design provides flexibility and ease of use, Adjustable speed settings allow for personalized massage experience, Rechargeable battery ensures long-lasting use","Choose the appropriate massage head and attach it to the device, Adjust the speed setting according to your preference, Gently apply the massage head to the targeted area and move the device in a circular motion, Use for up to 15 minutes at a time, no more than 3 times a day",Read the instructions carefully before use
https://www.1mg.com/otc/sg-health-neoprene-wrist-binder-with-thumb-support-otc652994,,SG Health,,,,
https://www.1mg.com/otc/nise-pain-relief-gel-otc645214,Nise Gel,Dr Reddy's Laboratories Ltd,,"Nimesulide, Methyl Salicylate, Menthol, Capsaicin, Nimesulide is a nonsteroidal anti-inflammatory drug (NSAID) with pain medication and fever reducing properties, Methyl Salicylate is used for temporary relief of muscle or joint pain caused by strains, sprains, arthritis, bruising, or backaches, Menthol is a mild pain reliever, Capsaicin is a key ingredient in creams and patches that can give you relief from pain",Use Nise Gel as directed by the physician,"Read the label carefully before use, Do not exceed the daily recommended dosage, To be used under medical supervision only, Keep out of reach of children, Store in a cool, dry place, away from direct heat and sunlight"
https://www.1mg.com/otc/amron-xamax-elbow-cap-xxxl-otc421747,,Xamax Ergonomics Pvt. Ltd.,,,,
https://www.1mg.com/otc/comprezon-classic-varicose-vein-stockings-class-1-mid-thigh-1-pair-xl-beige-otc390147,Comprezon Classic Varicose Vein Stockings Class 1 Mid Thigh (1 Pair),Dynamic Techno Medicals Pvt. Ltd.,It is primarily used to assist patients suffering from varicose veins and prevents pooling of blood.,"Prevents blood pooling: Applies graduated compression or high pressure at the ankle, medium pressure at the thigh which allows blood to flow back up to the leg, Quality Assurance: It is the only brand manufactured in India which meets international specifications for varicose vein stockings, Economical Price: It is an economical alternative to imported brands and is exported to more than 40 countries, High Quality Design: Manufactured using German Machinery and imported raw materials to provide accurate pressure for each indication of varicose veins, Toe Style: Peep hole",Use as per requirement or as directed by the healthcare physician.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid physical damage"
https://www.1mg.com/otc/mgrm-knee-cap-0703-medium-otc390599,,MGRM Medicare Ltd.,,,,
https://www.1mg.com/otc/vissco-0709-elastic-tubular-anklet-small-otc344573,,Vissco Rehabilitation Aids Pvt. Ltd.,,,,
https://www.1mg.com/otc/medi-duomed-knee-length-stocking-small-beige-otc569849,,Isha Surgical,,,,
https://www.1mg.com/otc/genugrip-hb-hinged-knee-brace-xxl-right-otc392408,,Dynamic Techno Medicals Pvt. Ltd.,,,,
https://www.1mg.com/otc/wellon-pas03-universal-shoulder-immobilizer-large-otc387689,Wellon Universal Shoulder Immobilizer PAS-03,Mana Medical,"It is used to provide support and prevent unwanted movement of shoulder, It helps in fast recovery during shoulder injury","It is made from 3 layered PUF fused fabric that offers softness and comfort, It offers immobilization during for ensuring faster recovery, It comprises of straps that cover both shoulder and back for even weight distribution and comfort, The arm restraint band is fastened with Velcro to the hand, Type of Product: Shoulder Immobilizer, Brand: Universal Shoulder Immobilizer, Model: PAS-03, Size: 32-36 inch",As directed on the manual.,"Read the manual carefully before use, For external use only, Hand wash using mild liquid detergent, Air dry away from heat and sunlight, Do not bleach, iron or dry-clean"
https://www.1mg.com/otc/nagarjuna-sahacharaadi-thailam-otc376756,Nagarjuna Sahacharaadi Thailam,Nagarjuna Ayurvedic Centre,,"Sahachara (Strobilanthes ciliates), Bilva (Aegle marmelos), Agnimantha (Premna mucronata), Shyonaka (Oroxylum indicum), Gambhari (Gmelina arborea), Patala (Stereospermum suaveolens), Shalaparni (Desmodium gangeticum), Prinshnaparni (Urarica picta), Gokshura (Tribulus terrestris), Brihati (Solanum indicum), Kantakari(Solanum xanthocarpum), Abhiru (Asparagus racemosus), Sevya (Khus Khus, Vetiveria zizanioides), Nakha (Capparis sepiaria), Kushta (Saussurea lappa), Hima (Sandalwood, Santalum album), Ela (Cardamom, Elettaria cardamomum), Sprikka (Anisomeles malabarica), Priyangu (Callicarpa macrophylla), Nalika (Hibiscus cannabinus), Ambu (Pavonia odorata), Shaileya (Parmelia perlata), Lohita (Indian Madder, Rubia cordifolia), Nalada (Nardostachys jatamansi), Loha (Agaru, Aquilaria agallocha), Surahva (Himalayan cedar, Cedrus deodara), Choraka (Angelica glauca), Mishi (Indian Dill ,Anethum sowa), Turushka (Liquid amber orientalis), Nata (Indian valerian, Valeriana wallichi), Ksheera (Cow milk), Taila (Sesame oil, Sesamum indicum)., 200 ml, Oil, Men/Women, Joint support:Offers effective relief from joint stiffness and discomfort, Anti-inflammatory:Reduces inflammation in joints, promoting flexibility and mobility, Muscle relaxation:Soothes muscles, alleviating tension and spasms, Improved circulation:Enhances blood flow to affected areas, aiding healing, Nourishes tissues:Strengthens joint tissues and ligaments for better resilience, Pain relief:Addresses various types of joint and muscular pains, Enhanced flexibility:Promotes increased joint flexibility and range of motion",Use as mentioned on the label or as directed by the physician,"Store in a cool and dry place away from direct sunlight, Read the product label carefully before use, Keep out of reach of children, For external use only"
https://www.1mg.com/otc/dr-ortho-an-ayurvedic-medicine-strong-oil-otc810398,Dr Ortho an Ayurvedic Medicine Strong Oil,Dr Ortho Ayurvedic,,,,
https://www.1mg.com/otc/bhisajyam-rtu-oil-for-feminine-cramps-10ml-each-otc842563,Bhisajyam Rtu Oil for Feminine Cramps,Indenta Naturals,,"Ginger oil, Black pepper, Camphor oil, Lavender oil, It helps deal with menstrual cramps and pain, Bhisajyam oil provides instant relief and soothing energy and is made entirely of vegan ingredients, This oil is GMO-free, pocket-friendly to carry when required and can be applied on the lower abdomen, lower back, and thighs for relief during the menstrual cycle, It absorbs quickly into the skin and leaves no stains or residue","Open the cap and shake the bottle well before application, roll it gently over the area where you are experiencing cramps; can be re-applied 2-3 times a day.","Read the label carefully, Store in a cool, dry place, Keep out of reach of children, For external use only"
https://www.1mg.com/otc/dr-med-elastic-back-support-dr-b013-large-beige-otc377469,,A-MI Global Co Ltd,,,,
https://www.1mg.com/otc/dr-willmar-schwabe-india-thymolum-dilution-12-ch-otc406390,,Dr Willmar Schwabe India Pvt Ltd,,,,
https://www.1mg.com/otc/mgrm-mrange-knee-splint-rom-0708-large-otc390654,The MGRM MRange Knee Splint (ROM) 0708 Large,MGRM Medicare Ltd.,It aids to support and stabilize the knee joint.,,,Read the instructions carefully before use
https://www.1mg.com/otc/joint-joy-tablet-otc853130,Joint Joy Tablet,Neiss Labs Pvt Ltd,,"Ashwagandha, Curcumin C3, Chondroitin Sulfate, Glucosamine, It feeds your joints with the essential nutrition for maintaining stronger matrix, It helps maintain joint flexibility, It relieves joint aches and stiffness, It supports cartilage repair, It is effective against arthritis, It enhances pain-free mobility","As a dietary supplement, take 1 tablet 2 times daily or as directed by the physician.","Read the label carefully before use, Store in cool and dry place, away from direct sunlight, Keep out of reach of the children, A dietary supplement, not intended to treat or prevent any disease"
https://www.1mg.com/otc/healthgenie-one-size-adjustable-wrist-support-black-otc399641,Healthgenie One Size Adjustable Wrist Support,Healthgenie India Pvt Ltd,"Ideal for aiding recovery from wrist sprains, strains, or other minor injuries, Provides preventive support during sports activities or repetitive tasks that strain the wrist, Offers general support and stability for weak or fatigued wrists","Male/Female, 1 count",Use as directed on the product label.,"Store in a cool and dry place away from direct sunlight, Read the product label carefully before use, Keep out of reach of children"
https://www.1mg.com/otc/vissco-0629-dynamic-cock-up-splint-right-with-finger-extension-universal-otc344541,Vissco,Vissco Rehabilitation Aids Pvt. Ltd.,"It is primarily used in the condition of Radial nerve palsy and wrist drop, Posterior introsseous nerve palsy, Mobilization exercise of fingers and wrist, For physiotherapy after extensor tendon repair.","Helps to support the wrist in anatomical position, Provides relief in strain or sprain of wrist muscles, Made from soft padded stretchable fabric, Assists in reducing pressure on median nerve at the wrist, Useful in Post plaster cast removal",Use as per requirement or as directed by the physician.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid physical damage"
https://www.1mg.com/otc/dr.-relief-cervical-pillow-sky-blue-otc508121,,Dr Relief and Traders,,,,
https://www.1mg.com/otc/wellon-pas03-universal-shoulder-immobilizer-xl-otc387690,Wellon Universal Shoulder Immobilizer PAS-03,Mana Medical,"It is used to provide support and prevent unwanted movement of shoulder, It helps in fast recovery during shoulder injury","It is made from 3 layered PUF fused fabric that offers softness and comfort, It offers immobilization during for ensuring faster recovery, It comprises of straps that cover both shoulder and back for even weight distribution and comfort, The arm restraint band is fastened with Velcro to the hand, Type of Product: Shoulder Immobilizer, Brand: Universal Shoulder Immobilizer, Model: PAS-03, Size: 32-36 inch",As directed on the manual.,"Read the manual carefully before use, For external use only, Hand wash using mild liquid detergent, Air dry away from heat and sunlight, Do not bleach, iron or dry-clean"
https://www.1mg.com/otc/tynor-l-02-lumbo-sacral-belt-xxl-otc345804,,Tynor Orthotics Pvt. Ltd.,,,,
https://www.1mg.com/otc/maxis-cotton-thigh-length-stocking-xxxxl-beige-otc570826,,Isha Surgical,,,,
https://www.1mg.com/otc/jjw-mart-chamomile-otc509473,,JJW & Brothers Pvt Ltd,,,,
https://www.1mg.com/otc/boiron-natrum-carbonicum-multi-dose-approx-80-pellets-30-ch-otc407768,,Boiron Laboratories Pvt Ltd,,,,
https://www.1mg.com/otc/witzion-xl-grey-lumbo-sacral-back-support-belt-otc513865,Witzion Lumbo Sacral Back Support Belt,Witzion,It is used to provide support to the lower spine area and also helps in reducing the back pain.,,Use as directed in the manual.,"Read the label carefully before use, Keep out of reach of children, Avoid any physical damage"
https://www.1mg.com/otc/lp-272z-leg-compression-sleeve-single-xxl-otc331186,LP #272Z Leg Compression Sleeve,LP Support,It is used to support the knees and thigh area to reduce chronic inflammation due to any injury sports activity.,,Measure the circumference of the knee at the patella with the knee fully extended.,"Read the label carefully before use, Keep out of reach of the children, Store in a cool dry place"
https://www.1mg.com/otc/knivitol-liniment-plus-otc512612,Knivitol Liniment Plus,Jiwadaya Healthcare Pvt. Ltd.,,"Kapoor, Ajwain, Pudina, Nilgiri, Musturd oil, Turpentine oil, Clove oil, Til oil, Wintergreen oil, Hari chaika tel, It is beneficial in giving relief from joint pain, It contains kapoor that, has anti-inflammatory properties, and effectively lessens discomfort, It also has the anti-inflammatory and anti-arthritic properties of turpentine oil, Phudina phool has a cooling effect, Nilgiri Tel is employed as an antiseptic and counter-irritant","Apply gently on affected areas, Or as advised by your healthcare practitioner","Read the label carefully before use, Store in a cool and dry place, away from sunlight, Keep out of reach of children"
https://www.1mg.com/otc/aquagel-innovations-back-and-shoulders-pain-relief-gel-pack-blue-otc514075,,Balaji Innovations,,,,
https://www.1mg.com/otc/tynor-i69-medical-compression-stocking-mid-thigh-class-1-large-otc345880,Tynor I-69 Medical Compression Stocking Mid Thigh Class 1,Tynor Orthotics Pvt. Ltd.,It is primarily used to provide relief in all forms of venous disease including blood pools or congests in legs.,"It is high quality, dermophillic, strong with long functional life, Gives effective and graduated compression, Anatomical shape ensures, snug fitting and optimal grip, Top silicone lined band ensures no slippage, Open toe design reduces wear and tear and is easy to wear, Available in different compression classes, ensures effective blood evacuation, Available sizes: S (14.6""-16.9""), M (16.5""-18.9""), L (18.5""-20.9""), XL (20.5""-22.8"")",Use as per requirement or as directed by the physician.,"Read the label carefully before use, Store in a cool dry place away from direct sunlight, Keep out of reach of the children, Avoid physical damage"
https://www.1mg.com/otc/acupressure-roller-wooden-anand-otc518655,,Kapil Plastic Mould,,,,
https://www.1mg.com/otc/mgrm-abdominal-bind-0601-large-otc390468,MGRM Abdominal Bind 0601 Medium,MGRM Medicare Ltd.,Post-surgical compression support in the abdominal region.,"Dress-resistant & High-quality material:the abdominal binder is durable and top quality for long-lasting comfort, Special ergonomic design:Ergonomically streamlined to give your abdomen the perfect support, Breathable and moisture-regulating material:Breathable fabric allows the air to circulate so that no sweat or moisture remains in the area. This way you keep the abdomen cool and comfortable all day long, Flexible stays:Helps prevent edge rollover when worn, Velcro closure:For easy application so that it can be quickly positioned anywhere on the binder for holding tubing and drainage bulbs, without pins or tape, Available in the following sizes:S (28""-32""), M (32""-36""), L (36""-40""), XL (40""-44""), XXL (44""-48""), Product Care:Hand wash using cold water and mild soap. Air dry in the shade. Do not brush hard. Do not squeeze. No machine wash","Wrap the binder around the waist, ensuring that the desired abdominal region is properly enclosed, Pull both ends of the binder to the required compression and close with velcro","Read the label carefully before use, Avoid physical damage, Caution: Be careful while using this as it may cause compression over surgical incisions"
https://www.1mg.com/otc/lp-271z-thigh-compression-sleeve-xxxl-otc331448,Uses:,LP Support,"It is used to enhance the explosive strength of thigh muscles, improving kicking and jumping.",,Use as directed by the health-care professional and Make sure the power band is positioned around the knee.,"Read the label carefully before use, Keep out of reach of the children, Store in a cool dry place"
https://www.1mg.com/otc/lp-150xt-x-tremus-elbow-support-single-large-otc331265,LP #150XT X-Tremus Elbow Support,LP Support,It is used to provide elbow pain relief by giving stable compression during your entire day of daily activity.,,Measure around the elbow joint and wear accordingly.,"Read the label carefully before use, Keep out of reach of the children, Store in a cool dry place"
https://www.1mg.com/otc/dr.-reckeweg-theridion-curassavicum-dilution-cm-ch-otc375400,Dr. Reckeweg Theridion Curassavicum Dilution,Dr Reckeweg & Co,,"Theridion Curassavicum, Liquid, The dilution may help in managing concerns associated with vertigo, It may help in managing nausea and vomiting on the slightest movement, This dilution can help reduce headaches when lying down and if others are walking on the floor and headaches that aggravate with the slightest movements, Dr. Reckeweg Theridion Curassavicum Dilution may help in managing seasickness and car sickness",,"Read the label carefully before use, Keep out of reach of children, Store in a cool and dry place, Do not exceed the recommended dosage"
https://www.1mg.com/otc/oraah-uti-support-women-s-drink-200ml-each-otc698158,Oraah UTI Support Women's Drink,Svastha Foods & Nutrition Pvt Ltd,,"Cinnamon bark, Corn silk, Varuna, Bamboo shoot, Helps to stop the bacteria breeding, It reduces the inflammation causing pain during urination, It has soothing properties for pain and irritation, It does not contain any preservatives or calories",Use as directed on the label or as advised by your healthcare provider.,"Read the label carefully before use, Store in a cool and dry place away from direct sunlight, Keep out of reach of children"
https://www.1mg.com/otc/sheopal-s-pain-relief-oil-for-joints-body-muscular-pain-back-pain-otc901847,Sheopal's Pain Relief Oil,Sheopals Pvt Ltd.,,"Saral, kapoor, nilgiri, pudina, castor oil, capsaicin oil, pure wintergreen oil, and mahanarayan oil., Pure wintergreen oil:methyl salicylate present in it has analgesic and anti-inflammatory properties, which is a topical pain reliever, Mahanarayana tail:reduces joint inflammation and gives strength to muscles, Castor oil:Ricinoleic acid and its anti-inflammatory properties reduce skin inflammation and are ideal for arthritis pain, Pudina:helps to ease pain and relax the muscles, Karpoor:may help to fight muscle cramps, stiffness, and sprains","Take some oil on your palm and gently massage the affected area until the oil is completely absorbed, Apply twice a day, in the morning after a bath and at night just before sleep","Read the label carefully, Store in a cool, dry place, Keep out of reach of children, For external use only"
https://www.1mg.com/otc/aroma-treasures-marjoram-essential-oil-otc485047,,Aroma Treasures Pvt Ltd,,,,
https://www.1mg.com/otc/maxis-cotton-thigh-length-stocking-xxl-beige-otc570824,,Isha Surgical,,,,
https://www.1mg.com/otc/dr-med-hinged-knee-support-mcl-right-dr-k0121-large-grey-otc377509,,A-MI Global Co Ltd,,,,
https://www.1mg.com/otc/adel-heloderma-dilution-30-ch-otc326524,ADEL Heloderma Dilution,Adel Pekana Germany,,"Heloderma Suspectum, Liquid Dilution, The dilution helps in relieve nerve pain and neuralgia, It addresses coldness and numbness of extremities, It supports the overall health of the nervous system, It provides natural and gentle relief following homeopathic principles",Use as directed by a healthcare professional.,"Keep away from the direct sunlight, Keep out of the reach of children, Store in a cool and dry place"
https://www.1mg.com/otc/healthgenie-combo-pack-of-hot-cold-pain-relief-ice-bag-pack-with-adjustable-wrap-extension-band-otc399627,Healthgenie Combo of Hot and Cold Pain Relief Ice Bag Pack with Adjustable Wrap and Extension Band,Healthgenie India Pvt Ltd,"It is primarily used for alleviating muscle ache, sores and pains caused due to inflammation in the body.",,Read the user manual for detailed instruction on how to use.,"Read the user manual carefully before use, Keep out of the reach of children"
https://www.1mg.com/otc/jointflex-pain-relief-cream-otc625804,Joint Flex Pain Relief Cream,Strides Consumer Pvt Ltd,,"Glucosamine, Chondroitin Sulfate, Provides relief from the pain associated with arthritis and joint degeneration, It quickly penetrates the top 2 skin layers to deliver pain-relievers right to the pain sources, Useful in relieving muscle sprains and strains, Provides relief from all type of joint pains, Fortified with glucosamine to repair and regenerate joint cartilage for long-lasting relief from pain","Clean, rinse and dry the affected part prior to application, Apply a small quantity on the affected area and massage till absorbed","Read the label carefully before use, Use under medical supervision, Store in a cool and dry place away from direct sunlight, Keep away from children, For external use only"
https://www.1mg.com/otc/medtrix-compression-neoprene-shoulder-brace-blue-right-otc503761,,Medtrix,,,,
https://www.1mg.com/otc/mgrm-rib-belt-male-0401-xxl-otc390706,,MGRM Medicare Ltd.,,,,
https://www.1mg.com/otc/lp-705ca-extreme-thigh-support-medium-otc331307,Uses:,LP Support,"It is used to relieve thigh pain associated with a groin injury, and the stretch fabric ensures comfort during wear and easy to slip on and off.",,Use as directed by the healthcare professional.,"Read the label carefully before use, Keep out of reach of the children, Avoid wear and tear of the product"
https://www.1mg.com/otc/lp-706-knee-support-closed-patella-single-small-black-otc331386,LP #706 Knee Support Closed Patella,LP Support,These supports are used to prevent knee ache and it helps to treat knee injuries.,,Use as directed by the health-care professional.,"Read the label carefully before use, Keep out of reach of the children, Store in a cool dry place"
https://www.1mg.com/otc/mgrm-wrist-cock-up-splint-0307-large-left-otc390715,MGRM Wrist & Cock Up Splint 0307,MGRM Medicare Ltd.,It is mainly used to support and grip your wrist and arm.,"It is a pre-shaped mouldable splint made of light metal that maintains dorsiflexion, It is made of high-quality, coated fabric with a foam pad and sweat-absorbing lining for comfortable support, It is specially designed for the right and left arms, It has a hole for thumb insertion and easy splint movement","First, select the proper size for your wrist. Then insert the thumb of the injured hand into the hole and lock your wrist with the velcro loops.","Keep out of reach of the children, It should not be machine washed, It must not be brushed hard, It should not be squeezed"
https://www.1mg.com/otc/einaayat-pain-relief-herbal-oil-otc868863,Einaayat Pain Relief Herbal Oil,Seatrack International Tradex Pvt. Ltd.,,"Malikangni, Arandi, Devdar, Akarkara, Long, Dachini, piprament, Til, Jaiphal, Ajwayan, Nilgiri, Mahua, Alsi, Grandhpura, It aids in managing stiffness, swelling and inflammation of the affected areas by stimulating blood circulation, It also increases joint lubrication and mobility, It helps reduce lower back pain, knee joint pain, neck, shoulder and muscle stiffness, It helps relieve strained muscles and strained ligaments and frozen shoulder","Apply generously to the affected areas and massage gently until the oil is absorbed into the skin, Keep the massaged area warm and covered, Use the oil preferably at bedtime","For external use only, Do not ingest, Keep away from eyes, Do not apply directly on open wounds, cuts and rashes, Perform a patch test to test for allergy"
https://www.1mg.com/otc/witzion-functional-knee-support-xl-beige-otc513607,,Witzion,,,,
https://www.1mg.com/otc/boiron-eupatorium-perfoliatum-pellets-30c-otc407509,,Boiron Laboratories Pvt Ltd,,,,
https://www.1mg.com/otc/longlife-oct-012-contoured-ls-support-xl-blue-otc492499,,Veridicus Health Care Pvt Ltd,,,,
https://www.1mg.com/otc/limitra-jointo-500mg-capsule-otc527152,,Natural Healthcare,,,,
https://www.1mg.com/otc/tynor-i-30-tubular-elastic-bandage-1-meter-75mm-otc345875,,Tynor Orthotics Pvt. Ltd.,,,,
https://www.1mg.com/otc/witzion-functional-knee-support-large-beige-otc513603,,Witzion,,,,
https://www.1mg.com/otc/lyra-healthcare-ankle-binder-band-ankle-brace-beige-otc412765,,Lyra Healthcare,,,,
https://www.1mg.com/otc/tynor-l-02-lumbo-sacral-belt-large-otc345801,,Tynor Orthotics Pvt. Ltd.,,,,
https://www.1mg.com/otc/mgrm-0305-wrist-wrap-large-otc390722,MGRM Wrist Wrap 0305,MGRM Medicare Ltd.,To support the wrist.,"High modulus of elasticity; retains shape and size for a long time, Excellent compressive strength, better support, Better fitting and universal sizing, Available in universal Size (5""-9.5"")",,"Read the manual carefully before use, Keep out of reach of the children"
https://www.1mg.com/otc/renewa-reusable-ice-bag-otc491721,Renewa Ice Bag,Dr. Sayani's Health Care Pvt. Ltd.,Helps manage sore muscles and other knee or joint pains,"Made from high-quality materials, It has a leak-proof design, Soft fibre provides comfort and complete coverage of the injured area, Large opening for easy filling, Reusable fabric ice bag","Put some ice in the bag and wrap it in a clean towel, Place this ice pack on the affected area, Can also be used for hot therapy","Read the label carefully before use, Store in a cool and dry place, away from sunlight, Keep out of reach of children"
https://www.1mg.com/otc/dr.-reckeweg-parotidinum-dilution-50m-ch-otc376117,,Dr Reckeweg & Co,,,,
https://www.1mg.com/otc/brufen-power-pain-relief-gel-otc894299,,Abbott,,,,
https://www.1mg.com/otc/vandelay-cqr-mg1500-deep-tissue-percussion-massager-otc791842,Vandelay CQR-MG1500 Deep Tissue Percussion Massager,SFT Technologies Pvt Ltd,It is an electric handheld massager for pain relief.,"The massage gun outputs high frequency and deep tissue vibration to help relieve fatigue, pain, muscle soreness and stiffness, It reduces muscle soreness and improves blood circulation, It is useful for muscle recovery and relieves pain caused due to stiffness, It may also promote blood flow",Use as directed on the label or as suggested by health care professionals.,"Read the label carefully before use, Store in a cool, dry place away from direct sunlight, Keep out of reach of the children"
https://www.1mg.com/otc/rosiflex-trio-capsule-with-rosehip-extract-boswellia-serrata-devil-s-claw-extract-otc223637,Rosiflex Trio Capsule,Eris Lifesciences Ltd,,"Rosehip Extract, Devil’s Claw Extract (20%), Boswellia Serrata Extract (70%), Other Ingredients: Ascorbic Acid, Maltodextrin, Anticaking Agent, Hydroxypropyl Methylcellulose, Rosehip contains polyphenols and anthocyanins, which help ease joint inflammation and prevent joint damage, Devil’s claw is a herb that is beneficial for arthritis and other types of joint pain, Boswellia can help reduce joint swelling, pain, stiffness, and other inflammatory condition. It increases blood supply to the joints, Capsule",,"Read the label carefully before use, Store in a dry and dark place below 25C, Keep out of reach of children, Do not exceed the stated recommended daily dose, This product is not intended to diagnose, treat, cure, or prevent any disease"
