url,ProductName,MarketerName,Uses,Features,Directions,Safety
https://www.1mg.com/otc/sbl-onosmodium-virginianum-dilution-12-ch-otc355429,SBL Onosmodium Virginianum Dilution,SBL Pvt Ltd,,"30 ml, Liquid",,
https://www.1mg.com/otc/medtex-class-2-thigh-length-imported-medical-cotton-compression-stocking-for-varicose-veins-xl-beige-otc667342,Medtex Class 2 Thigh Length Imported Medical Cotton Compression Stocking for Varicose Veins Medium Beige,Medtex Healthcare,"These stockings are used to provide comfort, warmth and graduated compression to the legs in order to prevent varicose veins and swelling.",,,
https://www.1mg.com/otc/jiva-pain-calm-oil-pain-reliever-for-joint-pain-back-pain-frozen-shoulder-sprain-muscle-soreness-otc651626,Jiva Pain Calm Oil,Jiva Ayurvedic Pharmacy Ltd,,,,
https://www.1mg.com/otc/pchpl-wellness-kyrortho-pain-relief-oil-roll-on-otc972340,PCHPL Wellness Kyrortho Pain Relief Oil Roll-On,Psychocare Health Pvt. Ltd,,"Piplamool, Akhrot Chhal, Akarkara, Lajwanti, Kalonji, Ratanjot, Chopchini, Khatmi Beej, Tagar, Sunthi, Nirgundi, Sahjan, Pudina Satva, Kapoor Satvik, Ajwain, Nilgiri Oil, Jaitun Oil, Arandi Oil, Gandpura Oil, Turpentine Oil, Sesamum Indicum Oil, This roll penetrates deep into the muscles to reduce swelling and inflammation, It may help to relieve joint pain, knee pain, and stiffness, This product may help enhance the flexibility of joints, Oil",Apply the roll-on directly to the affected areas and massage lightly for a few minutes or as directed by the physician,"Read the label carefully before use, Store in a cool and dry place, away from sunlight, Keep out of reach of children, For external use only"
https://www.1mg.com/otc/dominion-care-combo-pack-of-accu-paduka-accupressure-massage-slipper-and-home-jogger-otc516302,,Kapil Plastic Mould,,,,
https://www.1mg.com/otc/moov-pain-relief-ointment-for-back-pain-joint-pain-knee-pain-muscle-pain-otc377375,"Moov Pain Relief Ointment for Back Pain, Joint Pain, Knee Pain, Muscle Pain",Reckitt Benckiser Healthcare Pvt. Ltd.,,"Ointment, 30g",,
https://www.1mg.com/otc/sbl-physalis-alkekengi-dilution-30-ch-otc356018,,SBL Pvt Ltd,,,,
https://www.1mg.com/otc/volini-pain-relief-gel-for-sprain-muscle-joint-neck-low-back-pain-bone-joint-muscle-care-otc138818,Volini Pain Relief Gel,Sun Pharmaceutical Industries Ltd,,"Diclofenac Diethylamine Equivalent to Diclofenac Sodium 1% w/w, Methyl Salicylate IP, Menthol IP, Virgin Linseed Oil BP, Preservative, Benzyl Alcohol IP, Gel Base, The spray can offer relief when in pain and supports bone, muscle and joint care., It is effective for pain in the joints, knees, back, shoulders, and neck, It can work great on sports injuries such as muscle pulls, sprains, and strain, It provides instant and long-lasting pain relief from knee pain, joint pain, back pain, calf pain, and neck pain","The Volini pain relief bottle should be shaken well before spraying, Hold the spray bottle at a 5cm distance from the affected area and spray, You can use the spray about three to four times daily or as recommened by your physician","Read the label carefully before use, Store in a cool and dry place, away from sunlight, Keep out of reach of children, The Volini pain relief spray is meant for external application only, Use Volini per the doctor’s guidance, and be careful not to use more than the given dosage, Do not use the spray on open wounds or surfaces of the skin that are ruptured, The spray should not be ingested or come in contact with the eyes and mucous membranes, Avoid using the spray near a naked flame, Do not burn or make a hole in the bottle even after the spray is over"
https://www.1mg.com/otc/dr.-johns-j-58-joints-drop-otc387686,,Nanak Laboratories Pvt Ltd,,,,
https://www.1mg.com/otc/dr-willmar-schwabe-india-bacopa-monnieri-dilution-200-ch-otc397856,,Dr Willmar Schwabe India Pvt Ltd,,,,
https://www.1mg.com/otc/sbl-natrum-salicylicum-dilution-30-ch-otc348407,,SBL Pvt Ltd,,,,
https://www.1mg.com/otc/repl-orthovit-capsule-helps-manage-morning-stiffness-joint-pain-dental-pain-otc459609,REPL Orthovit Capsule,Renovision Exports Pvt Ltd,,"Yograj Guggulu, Mentha, Singhanad Guggul, Triphala, Withania Somnifera, Purified Gandhak, Purified Guggul extract, Castor oil, Ext Niragundi, Boswellia Serrata, Nyctanthes arvortristis, Moringa oleifera, Curcuma longa, 30 capsules, Capsule, The formulation can help reduce morning stiffness, backache, and joint pain, It may aid in relieving musculoskeletal pain and rheumatic pain, It has powerful anti-inflammatory properties to soothe inflammation, It is indicated in jaw pain, ear and nose pain, and toothache",,"Read the label carefully before use, Store in a cool and dry place, Keep out of reach of children"
https://www.1mg.com/otc/vissco-core-pc-0310-firm-cervical-collar-with-chin-support-large-otc344627,,Vissco Rehabilitation Aids Pvt. Ltd.,,,,
https://www.1mg.com/otc/vashisht-ferrum-phos-3x-gel-otc411972,Vashisht Ferrum Phos 3X Gel,Vashisht Homoeopathic Pharmaceuticals,,"Ferrum phosphoricum, It helps alleviate the pain caused by injuries or other reasons, It helps to reduce the swelling of joints and muscles, It provides comfort from backache and sprains, It helps manage painful swelling of joints, muscles, tendons, and ligaments",Apply on clean and dry skin twice a day or as advised by your healthcare practitioner,"Read the label carefully before use, Store in a cool and dry place, away from sunlight, Keep out of reach of children"
https://www.1mg.com/otc/repl-dr.-advice-no.98-typhoril-drop-otc339456,,Renovision Exports Pvt Ltd,,,,
https://www.1mg.com/otc/healwell-sciatex-drop-otc399871,,Healwell International Limited,,,,
https://www.1mg.com/otc/bjain-kali-carbonicum-dilution-1000-ch-otc440612,Bjain Kali Carbonicum Dilution,Bjain Pharmaceuticals Pvt. Ltd.,,,,
https://www.1mg.com/otc/dominion-care-acupressure-germa-roller-otc529865,,Kapil Plastic Mould,,,,
https://www.1mg.com/otc/dr-willmar-schwabe-india-mentholum-dilution-200-ch-otc405413,,Dr Willmar Schwabe India Pvt Ltd,,,,
https://www.1mg.com/otc/sbl-manganum-oxydatum-nigrum-dilution-1000-ch-otc354490,,SBL Pvt Ltd,,,,
https://www.1mg.com/otc/wheezal-wl18-influenza-drop-otc387881,Wheezal WL18 Influenza Drop,Wheezal Homoeo Pharma,,"Aco.Nap, Baptisia, Bryonia, Eucalyptus, Eupatorium Perf, Gelsemium, It provides effective relief from influenza and its associated symptoms, including runny nose, high body temperature, and painful headache, improving overall comfort and well-being during illness, It soothes sore throat and relieves cough accompanied by body ache, addressing discomfort in the throat and promoting ease of breathing, It deals with dry mucous membranes and provides relief from dry coughing and irritation in the upper trachea, alleviating cough symptoms and promoting respiratory health, It helps to deal with enlargement of tonsils and inflamed throat, addressing severe symptoms of influenza and promoting throat health, It reduces body temperature and alleviates soreness of muscles and bones, facilitating recovery from influenza and promoting overall comfort",Take 10-15 drops of Wheezal WL18 Influenza Drop in little water four times a day before meals or as directed by the physician,"Read the label carefully before use, Store in a cool and dry place, away from sunlight, Keep out of reach of children"
https://www.1mg.com/otc/dr.-reckeweg-viola-odor-dilution-30-ch-otc326324,Dr. Reckeweg Viola Odor Dilution,Dr Reckeweg & Co,,"Viola plant with alcohol, Liquid dilution, Helps relieve joint pain in hand, finger joints and shoulder muscles, It may relieve migraine headaches in the forehead, Helps reduce pain above the eyebrows, Helps in the management of vertigo",Use as directed by a healthcare professional,"Read the label carefully before use, Store in a cool and dry place, Protect from direct sunlight, Avoid any strong smells in the mouth, such as coffee, onion, hing, mint, camphor, garlic, etc., while taking the medicine, Keep at least half an hour gap between food/drink / any other medicines and allopathic medicines"
https://www.1mg.com/otc/sloan-s-liniment-kills-pain-reduces-swelling-strengthens-muscles-ligaments-otc315107,Sloan's Liniment,Piramal Enterprises Ltd,,Oil,,
https://www.1mg.com/otc/jiva-pain-calm-oil-pain-reliever-for-joint-pain-back-pain-frozen-shoulder-sprain-muscle-soreness-otc329877,Jiva Pain Calm Oil,Jiva Ayurvedic Pharmacy Ltd,,,,
https://www.1mg.com/otc/adel-arnica-montana-mother-tincture-q-otc328792,ADEL Arnica Montana Mother Tincture,Adel Pekana Germany,,"Provides effective relief from fainting, dizziness and pain in the head, Helps in treating retinal haemorrhages and swelling in the eyes, It is primarily used for the treatment of post-injury bruises and sores, Extremely beneficial for those who are sensitive to medical injuries and are prone to suffer from motion sickness, Reduces swelling and soreness in the injured area, Restricts bleeding around the injured area, Provides effective relief from pain in the chest and breathing difficulties",Take 10-15 drops of the tincture in half a cup of water thrice a day or as directed by the physician.,"Read the label carefully before use, Use under medical supervision, Do not exceed the recommended dosage, Keep out of the reach of children, Store in a cool dry place away from direct sunlight and heat"
https://www.1mg.com/otc/himalaya-rumalaya-pain-relief-gel-quick-relief-from-body-pain-ayurvedic-gel-otc90714,Himalaya Rumalaya Gel,Himalaya Wellness Company,,"30 gm, Gel",Apply a small quantity of the gel to the tender area and lightly massage it in or as directed by the physician.,
https://www.1mg.com/otc/bhumija-lifesciences-ginger-juice-sugar-free-otc378108,,Bhumija Lifesciences,,,,
https://www.1mg.com/otc/tynor-i-15-compression-stocking-mid-thigh-open-toe-xl-otc345866,Tynor I-15 Compression Stocking Mid Thigh,Tynor Orthotics Pvt. Ltd.,It is primarily used to provide relief in all forms of venous disease including blood pools or congests in legs.,,Use as per requirement or as directed by the physician.,
https://www.1mg.com/otc/moov-cool-therapy-gel-otc964102,Moov Cool Therapy Gel,Reckitt Benckiser Healthcare Pvt. Ltd.,,"Each gram of gel contains: Pudina Satva (Mentha piperita) extract (Aerial parts of plant) 8.0% w/w, Preservative: Benzyl Alcohol IP, Colouring Agents: Brilliant Blue FCF, Tartrazine Yellow., Gel., 20g.",Apply a thin film of the gel to the affected area and massage gently. Repeat 3-4 times daily for best results.,
https://www.1mg.com/otc/bjain-bio-combination-no.-11-tablet-otc329160,Bjain Bio-Combination No. 11 Tablet,Bjain Pharmaceuticals Pvt. Ltd.,,"Ferrum Phosphoricum, Kali Muriaticum, Kali Sulphuricum, Natrum Muriaticum, Natrum Sulphuricum, 25 g, Tablets, It may help in reducing the risk of respiratory ailments and support overall respiratory health, The product can help to assist in controlling symptoms such as sneezing, runny or stuffy nose, and itching, potentially providing relief from allergic rhinitis, It may help in recovering from a sore and scratchy throat, alleviating discomfort during coughing, The formula may help to support the reduction of undereye dark circles, improving the appearance and comfort around the eyes, It may help to assist in managing high body temperature and its associated symptoms, promoting faster recovery and comfort",,"Read the label carefully before use, Keep out of reach of children, Store in a cool, dry place away from direct sunlight, Do not exceed the recommended dose, Avoid strong-smelling substances before and after taking the medicine"
https://www.1mg.com/otc/painodil-ayurvedic-pain-relief-oil-100ml-each-otc938234,Painodil Oil,Sabchar Sales Corporation,,"Painodil oil, Painodil oil is a herbal pain relief oil, formulated to reduce pain, whether it's muscular, joint, or related to specific conditions like chronic arthritis, It is typically easy to apply, allowing users to target specific areas of discomfort directly, Painodil oil is formulated to be non-greasy and easily absorbed into the skin, allowing for convenient application without leaving a sticky residue, Apply Painodil oil directly to the affected area, providing targeted relief without affecting the entire body, Effective in arthritis, neuralgia, paralysis, sprains, sciatica, lumbago etc",Apply 5 to 6 drops of oil on the affected parts and massage from lower to upper part of the body twice daily or As directed by the physician.,"Read the label carefully before use, Keep out of reach of children, Store in cool and dry place"
https://www.1mg.com/otc/hitashi-deluxe-oxygen-blood-circulation-machine-bcm-massager-otc492144,Dominion Care Deluxe Oxygen Blood Circulation Machine BCM Massager,Kapil Plastic Mould,"It is a therapeutic massager that helps improve blood circulation and provides relief from foot pain, stress and fatigue.","Product dimensions: ‎40 x 45 x 29 cm; 4 kilograms, It is made of durable metal, It can be used in standing, sitting, and in-hand positions, Provides low-intensity vibration that promotes musculoskeletal health, It provides acupressure, magnetic, metal, and infrared therapy","Sit on the chair with your feet on the massager, Rotate the timer clockwise to select the timer, You can stand on the massager if you want total body circulation, Sit on the massager for use on the stomach, thigh or hips, Switch off the power button to turn off the machine","Read the label carefully before use, Keep out of reach of children, Handle the device with care, Do not rotate the timer anti-clockwise as it may damage it"
https://www.1mg.com/otc/tynor-d-25-anklet-comfeel-pair-medium-otc335740,Tynor D-25 Anklet Comfeel (Pair),Tynor Orthotics Pvt. Ltd.,"Is knitted on 3-dimensional computer controlled circular looms, it conforms to the complex anatomy of the ankle with exactness.",,Use as per requirement or as directed by the physician.,
https://www.1mg.com/otc/volini-maxx-pain-relief-spray-for-back-neck-joint-muscle-pain-bone-joint-muscle-care-otc457560,Volini Maxx Spray,Sun Pharmaceutical Industries Ltd,,"Diclofenac Diethylamine IP Equivalent to Dicoflenac Sodium, Methyl Salicylate IP, Menthol IP, Provides instant pain relief and supports bone, joint and muscle care, A unique formulation of 2% diclofenac makes it 100% stronger than other sprays, Provides effective relief from severe neck and back pain, Helps in relieving musculoskeletal and joint pain, Effective in healing pain due to strain and sprain, Useful in case of sports injuries, Has a unique 360-degree delivery mechanism that ensures standardised drug delivery, It provides instant and long-lasting pain relief from knee pain, joint pain, back pain, calf pain, and neck pain","Shake well before each use. Spray the contents from 5 cm distance on the affected areas 3-4 times in a day or, as directed by the physician.","Read the label carefully before use, Store in a cool and dry place away from direct sunlight, Keep out of reach of the children, Do not exceed the recommended dosage, For external use only, Should be applied only to intact skin surfaces and not to skin wounds and open injuries, Should not come into contact with eyes, mucous membranes and should not be ingested, Store in a cool and dry place"
https://www.1mg.com/otc/dr-willmar-schwabe-india-bismuthum-subnitricum-trituration-tablet-6x-otc401409,,Dr Willmar Schwabe India Pvt Ltd,,,,
https://www.1mg.com/otc/sbl-trichosanthes-dioica-mother-tincture-q-otc338564,,SBL Pvt Ltd,,,,
https://www.1mg.com/otc/pankajakasthuri-orthoherb-ayurvedic-oil-with-amla-for-joint-pain-relief-otc356687,Pankajakasthuri Orthoherb Oil,Pankajakasthuri Herbals India (P) Ltd.,,"Vasa (Adhatoda vasica, Rt, Dct), Eranda (Ricinus communis, Rt, Dct), Bilwa (Aegle marmelos, Rt, Dct), Thwak (Cinnamomum zeylanicum, St. Bk, Dct), Maricha (Piper nigrum, Dr. Fr, Dct), Lavanga (Syzygium aromaticum, Dr. Fr, Dct), Jati (Myristica fragrans, Pp, Dct), Pata (Cyclea peltata, Rt, Dct), Nimba (Azadirachta indica, Rt, bk, Dct), Sahachara (Strobilanthes ciliatus, Rt, Dct), Nirgundi (Vitex negundo, Lf, Dct), Bala (Sida retusa, Rt, Dct), Punarnava (Boerhavia diffusa, Pl, Dct), Gunja (Abrus precatorius, Rt, Dct), Dusparsa (Tragia involucrata, Rt, Dct) 2 g each. Amalaki (Phyllanthus emblica, Dr. Fr, Pst), Manjishta (Rubia cordifolia, Rt, Pst), Guggulu (Balsamodendron mukul, Lx, Pst), Chitraka (Plumbago zeylanica, Rt, Pst) 2.5 g each. Kera thaila (Cocos nucifera, Oil) 27.50 ml, Eranda thaila (Ricinus communis, Oil) 82.50 ml, Eucalyptus Oil (Eucalyptus globulus, Oil), 100 ml, Liquid, The oil has anti-inflammatory and analgesic properties, It imparts muscle tone and lubricates the joints, It also imparts firmness to the limbs, It can help stimulate circulation, It helps the lymphatic functioning for detoxification",,"Read the label carefully before use, Store in a cool and dry place, Keep out of reach of children"
https://www.1mg.com/otc/bahola-q3-tablet-otc388663,Bahola Q3 Tablet,Bahola Labs,,"Arsenicum Album, Belladonna, Bryonia Alba, Ferrum Phosphoricum, Bahola Q3 Tablet is beneficial for relieving high body temperatures and eruptive fevers, It aids in reducing headaches, redness and burning in the body, It also helps in fever with hepatic complications and nasal discharge",Use as directed on the label or as advised by your physician.,"Read the label carefully before use, Do not exceed the recommended dosage, Store in a cool and dry place away from direct sunlight, Keep out of reach of children"
https://www.1mg.com/otc/patanjali-ayurveda-balm-for-headaches-cold-cough-joint-pain-otc501432,Patanjali Ayurveda Balm,Patanjali Ayurved Limited,,"25 gm, Balm",,
https://www.1mg.com/otc/miduty-nerve-pain-relief-capsule-alpha-lipoic-acid-b-vitamins-neuropathy-support-otc918605,Miduty Nerve Pain Relief Capsule,Midvision Pvt Ltd,,,Use as directed on the label or as advised by your healthcare provider,
https://www.1mg.com/otc/similia-rhus-tox-mother-tincture-q-otc574468,Similia Rhus Tox Mother Tincture Q,Similia Homoeo Laboratory,,"Rhus Tox, Rhus Tox affects fibrous tissue like joints, tendons, sheaths, It helps in reducing pain and stiffness of joints, It can be used in treating sprains",Use as directed by the physician.,"Read the label carefully, Store in a cool and dry place, Keep out of the reach of children"
https://www.1mg.com/otc/tynor-d-09-functional-knee-support-medium-otc335709,Tynor D-09 Functional Knee Support,Tynor Orthotics Pvt. Ltd.,It allows normal flexion and free movement of the knee joint.,,Use as per requirement or as directed by the physician.,
https://www.1mg.com/otc/pravek-maha-balvardhak-oil-otc601978,Pravek Maha Balvardhak Oil,Pravek Kalp Private Limited,,,Massage adequate quantity of oil gently on the affected areas till it is absorbed. Use 2-3 times in a day for better results or as directed by the physician.,
https://www.1mg.com/otc/haslab-drox-24-sciatec-drop-otc339527,Haslab Drox 24 Sciatec Drops,HASLAB,,"Colocynth 3x, Aconite 3x, Gnaphallium 3x, Magnum Acet. 3x, RhusTox 3x, Provides relief from pressure on sciatic nerve, Cures paresthesias, Helps during cramps and dragging pain from hip to ankles, Alleviate pain in calves","5 to 10 drops, every 1/2 to 1 hourly, 3 to 4 times in a day in little water or as prescribed by the physician","Read the label carefully before use, Do not exceed the recommended dose, Keep out of the reach of children"
https://www.1mg.com/otc/sbl-rhus-toxicodendron-0-23-lm-otc365102,,SBL Pvt Ltd,,,,
https://www.1mg.com/otc/jiva-pain-calm-oil-pain-reliever-for-joint-pain-back-pain-frozen-shoulder-sprain-muscle-soreness-with-knee-cap-free-otc651981,Jiva Pain Calm Oil,Jiva Ayurvedic Pharmacy Ltd,,,,
https://www.1mg.com/otc/vissco-core-0304-cervical-collar-soft-xl-otc344528,Vissco Core 0304 Cervical Collar (Soft),Vissco Rehabilitation Aids Pvt. Ltd.,It has been designed to support the chin and cervical spine and helps to relieve the pain.,,Use as directed by the physician.,
https://www.1mg.com/otc/bjain-kali-carbonicum-dilution-6-ch-otc440630,Bjain Kali Carbonicum Dilution,Bjain Pharmaceuticals Pvt. Ltd.,,,,
https://www.1mg.com/otc/volini-maxx-pain-relief-spray-for-back-neck-joint-muscle-pain-bone-joint-muscle-care-otc457561,Volini Maxx Spray,Sun Pharmaceutical Industries Ltd,,"Diclofenac Diethylamine IP Equivalent to Dicoflenac Sodium, Methyl Salicylate IP, Menthol IP, Provides instant pain relief and supports bone, joint and muscle care, A unique formulation of 2% diclofenac makes it 100% stronger than other sprays, Provides effective relief from severe neck and back pain, Helps in relieving musculoskeletal and joint pain, Effective in healing pain due to strain and sprain, Useful in case of sports injuries, Has a unique 360-degree delivery mechanism that ensures standardised drug delivery, It provides instant and long-lasting pain relief from knee pain, joint pain, back pain, calf pain, and neck pain","Shake well before each use. Spray the contents from 5 cm distance on the affected areas 3-4 times in a day or, as directed by the physician.","Read the label carefully before use, Store in a cool and dry place away from direct sunlight, Keep out of reach of the children, Do not exceed the recommended dosage, For external use only, Should be applied only to intact skin surfaces and not to skin wounds and open injuries, Should not come into contact with eyes, mucous membranes and should not be ingested, Store in a cool and dry place"
https://www.1mg.com/otc/tynor-b-01-collar-soft-firm-density-child-otc346176,,Tynor Orthotics Pvt. Ltd.,,,,
https://www.1mg.com/otc/jiva-pain-calm-oil-pain-reliever-for-joint-pain-back-pain-frozen-shoulder-sprain-muscle-soreness-otc651626,Jiva Pain Calm Oil,Jiva Ayurvedic Pharmacy Ltd,,,,
https://www.1mg.com/otc/vissco-core-0716-medical-compression-stockings-xl-below-knee-otc507608,,Vissco Rehabilitation Aids Pvt. Ltd.,,,,
https://www.1mg.com/otc/aksobha-kids-cat-pain-relief-herbal-hot-cold-therapy-pack-otc828863,Aksobha Kids Cat Pain Relief Herbal Hot & Cold Therapy Pack,Aksobha,It helps soothe a child's achy muscles or a stomach ache.,"These heating packs contain only natural flax seeds, organic cotton fabric and lavender essential oil, It is environmentally friendly and lasts for many years, It has no chemicals, no risk of electric shock and no plastic",,"If the pack gets dirty, wipe with a damp cloth and dry, Do not immerse in water or wash the pack, Heat the packs and use them frequently, Do not heat pack for longer than 2 mins or as directed, The pack can be put in a cloth bag and stored in the freezer if not used for long, Read the label carefully before use, Keep it out of the reach of children"
https://www.1mg.com/otc/moov-pain-relief-ointment-for-back-pain-joint-pain-knee-pain-muscle-pain-otc377375,"Moov Pain Relief Ointment for Back Pain, Joint Pain, Knee Pain, Muscle Pain",Reckitt Benckiser Healthcare Pvt. Ltd.,,"Ointment, 30g",,
https://www.1mg.com/otc/dr.-reckeweg-onosmodium-virginianum-dilution-cm-ch-otc374779,Dr. Reckeweg Onosmodium Virginianum Dilution,Dr Reckeweg & Co,,"Onosmodium Virginianum, Liquid Dilution, The dilution helps get relief from headaches, especially those caused by eye strain, It eases neck and spinal discomfort, It can help to get relief from general fatigue and weakness, It provides support for nervous system health",Use as directed by a healthcare professional.,"Keep away from the direct sunlight, Keep out of the reach of children, Store in a cool and dry place"
https://www.1mg.com/otc/volini-pain-relief-gel-for-sprain-muscle-joint-neck-low-back-pain-bone-joint-muscle-care-otc138818,Volini Pain Relief Gel,Sun Pharmaceutical Industries Ltd,,"Diclofenac Diethylamine Equivalent to Diclofenac Sodium 1% w/w, Methyl Salicylate IP, Menthol IP, Virgin Linseed Oil BP, Preservative, Benzyl Alcohol IP, Gel Base, The spray can offer relief when in pain and supports bone, muscle and joint care., It is effective for pain in the joints, knees, back, shoulders, and neck, It can work great on sports injuries such as muscle pulls, sprains, and strain, It provides instant and long-lasting pain relief from knee pain, joint pain, back pain, calf pain, and neck pain","The Volini pain relief bottle should be shaken well before spraying, Hold the spray bottle at a 5cm distance from the affected area and spray, You can use the spray about three to four times daily or as recommened by your physician","Read the label carefully before use, Store in a cool and dry place, away from sunlight, Keep out of reach of children, The Volini pain relief spray is meant for external application only, Use Volini per the doctor’s guidance, and be careful not to use more than the given dosage, Do not use the spray on open wounds or surfaces of the skin that are ruptured, The spray should not be ingested or come in contact with the eyes and mucous membranes, Avoid using the spray near a naked flame, Do not burn or make a hole in the bottle even after the spray is over"
https://www.1mg.com/otc/dr.-reckeweg-kali-carbonic-dilution-30-ch-otc326698,,Dr Reckeweg & Co,,,,
https://www.1mg.com/otc/saridon-head-body-tablet-otc935302,Saridon Head and Body Tablet,Bayer Pharmaceuticals Pvt Ltd,,"Propyphenazone IP 150 mg, Paracetamol IP 250 mg, Caffeine (anhydrous) IP 50 mg, It provides dual relief from both head and body pain, This product provides comfort from multiple types of pain such as muscle pains, tooth pain and headaches, It is faster acting vs Ibuprofen and plain paracetamol","Take 1 tablet every 4-6 hours, not exceeding 3 tablets in a day, Do not use for more than 5 days continuously, In case of excess pain, visit a physician","Taking more than a daily dose may cause liver damage or allergic reaction (eg. swelling of face, itchy throat, rash or difficulty in breathing), Consult your doctor in case you are pregnant, lactating or on any other medication. Not to be consumed with other paracetamol-containing medicines or if allergic to any of the ingredients, Do not use for more than 5 days continuously. In case of excess pain, visit a physician. If consuming Saridon Head and Body, limit the intake of caffeine such as coffee etc. on that day, Saridon Head and Body must not be used by children under 12 years of age, Caution should be exercised when taking with Saridon Head and Body in existing medical conditions like liver, kidney, asthma, chronic rhinitis, chronic urticaria, Best to consult your managing doctor before consuming Saridon Head and Body in the above scenario, In case of use of other analgesics containing/ not containing Paracetamol in addition to Saridon Head and Body, pls consult your doctor before using the same"
https://www.1mg.com/otc/sbl-magnetis-polus-australis-dilution-200-ch-otc359405,,SBL Pvt Ltd,,,,
https://www.1mg.com/otc/new-life-nl-1-lumbago-drop-otc387305,,New Life Laboratories Pvt Ltd,,,,
https://www.1mg.com/otc/sbl-carbo-animalis-dilution-6-ch-otc351618,SBL Carbo Animalis Dilution,SBL Pvt Ltd,,"Reduces pain and dryness in throat, Helps in reducing anxiety and nausea which increases during night, Helps in treating irregular periods and weakness in women, It is a effective remedy for reducing hardness in glands, Provides relief from pain in the tail bone",Dosage should be directed by the physician. It can be safely taken along with allopathic medicines.,"Read the label carefully before use, Keep out of the reach of children, Use under medical supervision, Do not exceed the recommended dosage, Maintain half an hour gap between food, drink and any other medicine, Avoid any strong smell in the mouth while taking medicine e.g. camphor, garlic, onion, coffee and hing, Store in a cool and dry place"
https://www.1mg.com/otc/bjain-kali-carbonicum-dilution-200-ch-otc440627,Bjain Kali Carbonicum Dilution,Bjain Pharmaceuticals Pvt. Ltd.,,,,
https://www.1mg.com/otc/tynor-a-09-rib-belt-large-otc345454,,Tynor Orthotics Pvt. Ltd.,,,,
https://www.1mg.com/otc/tynor-d-28-knee-immobilizer-22-small-otc345625,"Tynor D-28 Knee Immobilizer 22""",Tynor Orthotics Pvt. Ltd.,It provides support for injured or post-operative knees and ensures immobilization and proper grip for the knees.,,Use a directed by the health-care professional.,"Read the label carefully before use, Keep out of reach of the children, Store in a cool dry place"
https://www.1mg.com/otc/flamingo-abdominal-belt-medium-otc348746,Flamingo Abdominal Belt,Ascent Meditech Limited,It is used to support the abdominal area and provides comfort to the back as well.,,,
https://www.1mg.com/otc/bhargava-spondin-drop-for-pain-relief-from-neck-shoulder-otc325892,Bhargava,Bhargava Phytolab,,,,
https://www.1mg.com/otc/wheezal-wl43-osteoporosis-drop-otc387930,Wheezal WL43 Osteoporosis Drop,Wheezal Homoeo Pharma,"• Primarily used for the treatment of Osteoporosis and its associated ailments, • Strengthens bones and reduces bone’s susceptibility to breakage and fracture, • Relives pain in bones, • Helpful in treating fractures that takes time to heal, • Reduces inflammation of joints and fingers, • Its homeopathic composition makes it safe to use and doesn’t cause any side effects",,,"• Read the label carefully before use, • Do not exceed the recommended dose, • Keep out of the reach of children, • Store in a cool dry place away from direct sunlight and heat"
https://www.1mg.com/otc/bjain-arnica-montana-dilution-50m-ch-otc716804,Bjain Arnica Montana Dilution,Bjain Pharmaceuticals Pvt. Ltd.,,,"10 to 15 drops in ¼ cup of water, two times a day, 10 minutes before or after meals or as prescribed by the physician.",
https://www.1mg.com/otc/bjain-calcarea-phosphorica-dilution-12-ch-otc436869,Bjain Calcarea Phosphorica Dilution,Bjain Pharmaceuticals Pvt. Ltd.,,,Take 3-5 drops of the dilution in 1 teaspoon of water twice a day or as directed by the physician.,
https://www.1mg.com/otc/yugood-ache-away-roll-on-otc970927,Yugood Ache-Away Roll On,Multimeds Healthcare (OPC) PVT LTD,,"Rosemary, wintergreen, eucalyptus, clove, peppermint, and Menthol crystals, Natural Relief:Formulated with a blend of pure essential oils including rosemary, wintergreen, eucalyptus, clove, peppermint, and menthol crystals, Convenient Roll-On Application:Designed for ease of use, the roll-on applicator allows for targeted and mess-free application, making it a convenient companion for on-the-go relief during busy days, Versatile Use:This roll-on oil can also be used for general muscle discomfort, headache, migraine and joint pain providing a versatile solution for various types of physical discomfort, Carrier Oil Base:Enriched with a nourishing carrier oil, the formula helps ensure gentle absorption, leaving your skin feeling soft and hydrated while delivering the therapeutic benefits of the essential oils",As mentioned on the label or as advised by a healthcare professional,"Read the label carefully before use, Store in a cool and dry place, Keep it out of the reach of children"
https://www.1mg.com/otc/sloan-s-liniment-kills-pain-reduces-swelling-strengthens-muscles-ligaments-otc315107,Sloan's Liniment,Piramal Enterprises Ltd,,Oil,,
https://www.1mg.com/otc/jiva-pain-calm-oil-pain-reliever-for-joint-pain-back-pain-frozen-shoulder-sprain-muscle-soreness-otc329877,Jiva Pain Calm Oil,Jiva Ayurvedic Pharmacy Ltd,,,,
https://www.1mg.com/otc/bjain-calcarea-phosphorica-dilution-12c-otc436875,Bjain Calcarea Phosphorica Dilution,Bjain Pharmaceuticals Pvt. Ltd.,,,Take 3-5 drops of the dilution in 1 teaspoon of water twice a day or as directed by the physician.,
https://www.1mg.com/otc/himalaya-rumalaya-pain-relief-gel-quick-relief-from-body-pain-ayurvedic-gel-otc90714,Himalaya Rumalaya Gel,Himalaya Wellness Company,,"30 gm, Gel",Apply a small quantity of the gel to the tender area and lightly massage it in or as directed by the physician.,
